" 353.7648029","-2.417297E-03","     11982","8.6245518E+03","4.1920314E+00","1.2911431E+03","5.5292994E-01","1.0123426E+04","5.9143524E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01195","6.8895583E-04","  53.87527","6.8979862E-04","-9.0120159E-02","-2.2456563E-01"
" 353.7852358","-2.417994E-03","     11983","NULL","NULL","NULL","NULL","NULL","NULL","0000000000004160","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","-7.5266914E+01","-5.5340313E+01"
" 353.8056686","-2.418690E-03","     11984","8.6227246E+03","4.1922231E+00","1.2900292E+03","5.5294216E-01","1.0121233E+04","5.9163408E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01131","6.8896369E-04","  53.87609","6.8976689E-04","-8.9979939E-02","-2.2463180E-01"
" 353.8261016","-2.419387E-03","     11985","8.6221455E+03","4.1923189E+00","1.2899235E+03","5.5294824E-01","1.0120097E+04","5.9154992E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01144","6.8880158E-04","  53.87549","6.8963127E-04","-8.9982845E-02","-2.2413078E-01"
" 353.8465345","-2.420083E-03","     11986","8.6276572E+03","4.1924148E+00","1.2888221E+03","5.5295432E-01","1.0127920E+04","5.9166698E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01089","6.8969111E-04","  53.87539","6.9052784E-04","-8.9993045E-02","-2.2442681E-01"
" 353.8669674","-2.420778E-03","     11987","8.6256377E+03","4.1924114E+00","1.2914313E+03","5.5295974E-01","1.0125356E+04","5.9169302E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01136","6.8880944E-04","  53.87504","6.8965653E-04","-8.9630201E-02","-2.2410476E-01"
" 353.8874003","-2.421474E-03","     11988","8.6179795E+03","4.1924081E+00","1.2923027E+03","5.5296516E-01","1.0114539E+04","5.9172163E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01126","6.9006981E-04","  53.87554","6.9089077E-04","-8.9724921E-02","-2.2360538E-01"
" 353.9078333","-2.422169E-03","     11989","8.6125918E+03","4.1924052E+00","1.2910530E+03","5.5297065E-01","1.0106961E+04","5.9169555E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01141","6.9005025E-04","  53.87475","6.9090584E-04","-8.9884453E-02","-2.2384703E-01"
" 353.9282662","-2.422864E-03","     11990","8.6151035E+03","4.1924019E+00","1.2924729E+03","5.5297607E-01","1.0110419E+04","5.9168839E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01112","6.9013052E-04","  53.87575","6.9093506E-04","-8.9679979E-02","-2.2410572E-01"
" 353.9486991","-2.423558E-03","     11991","8.6212607E+03","4.1923985E+00","1.2913442E+03","5.5298150E-01","1.0119354E+04","5.9180856E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01193","6.8978104E-04","  53.87572","6.9057901E-04","-8.9625746E-02","-2.2378455E-01"
" 353.9691320","-2.424252E-03","     11992","8.6208398E+03","4.1923952E+00","1.2910468E+03","5.5298692E-01","1.0118884E+04","5.9176769E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01186","6.8967283E-04","  53.87535","6.9048564E-04","-8.9217618E-02","-2.2386183E-01"
" 353.9895649","-2.424946E-03","     11993","8.6255430E+03","4.1923919E+00","1.2895961E+03","5.5299240E-01","1.0125496E+04","5.9171095E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01309","6.8913412E-04","  53.87440","6.8998255E-04","-8.9557849E-02","-2.2340514E-01"
" 354.0099977","-2.425639E-03","     11994","8.6291494E+03","4.1923890E+00","1.2916481E+03","5.5299777E-01","1.0130012E+04","5.9177780E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01289","6.8925705E-04","  53.87651","6.9000019E-04","-8.9457020E-02","-2.2377124E-01"
" 354.0304307","-2.426332E-03","     11995","8.6187900E+03","4.1923857E+00","1.2921284E+03","5.5300325E-01","1.0115946E+04","5.9145622E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01133","6.8981020E-04","  53.87577","6.9059531E-04","-8.9649759E-02","-2.2354423E-01"
" 354.0508636","-2.427025E-03","     11996","8.6272256E+03","4.1923823E+00","1.2921107E+03","5.5300868E-01","1.0127933E+04","5.9169903E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01222","6.8904937E-04","  53.87555","6.8983610E-04","-8.9735284E-02","-2.2319566E-01"
" 354.0712964","-2.427718E-03","     11997","8.6164629E+03","4.1923790E+00","1.2941459E+03","5.5301410E-01","1.0112299E+04","5.9164042E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01208","6.8982260E-04","  53.87720","6.9052726E-04","-9.0029672E-02","-2.2309448E-01"
" 354.0917294","-2.428410E-03","     11998","8.6199053E+03","4.1923761E+00","1.2944968E+03","5.5301952E-01","1.0117504E+04","5.9160156E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01272","6.8889430E-04","  53.87767","6.8956852E-04","-8.9603879E-02","-2.2338679E-01"
" 354.1121623","-2.429102E-03","     11999","8.6225234E+03","4.1923728E+00","1.2933040E+03","5.5302495E-01","1.0120763E+04","5.9173207E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01203","6.8887381E-04","  53.87549","6.8965380E-04","-8.9549713E-02","-2.2310629E-01"
